label,text
1,Scott Walker gave Wisconsin job creation money to his cronies: corporate friends who contributed to his campaigns and got $570 million in job-development incentives
0,"[Tailpipe emissions rules], if fully implemented with all the regulations that go with it, they will keep the temperature from rising nearly five one-hundredths of a degree Fahrenheit. By 2050."
0,The unemployment rate among blacks in Texas is 9.5% -- far more than double white unemployment -- and wages have fallen for black workers in Texas since 2000.
1,Says Barack Obama promised to halve the deficit in his first term.
1,David Dewhurst has never once cut one penny from the state budget.
0,"Says Texas General Land Office has earned the school children of Texas $451,932.89 on wind leases that haven't produced a watt of energy."""
1,"Says, In the last four years weve cut $36 million in ongoing revenue."
1,"We have ten different tax brackets and if youre making $9,000, youre already in the top tax bracket."
1,Says Wisconsin Gov. Scott Walker literally invented a $3.6 billion deficit.
0,"Ten years ago, John McCain offered a bill that said he would ban a candidate from paying registered lobbyists."
0,"When Moammar Gadhafi was set to visit the United Nations, and no one would let him stay in New York, Trump allowed Gadhafi to set up an elaborate tent at his Westchester County (New York) estate."
0,"We, the bishops of the United States -- can you believe it -- in 1919 came out for more affordable, more comprehensive, more universal health care."
0,The Social Security disability fund is going belly up in 2016.
1,"Says he didnt call Dr. George Tiller a baby killer, as liberal groups charge, but was merely reporting what some prolifers branded him."
1,Says Rick Perry said theres an administrator for every teacher in Texas public schools.
1,"Says that under his tax plan, no matter where you are in the stratosphere, youre going to be getting a tax cut."
0,90% of Americans want national background checks that close loopholes.
1,Says Obama policies contributed to gas prices rising from $1.89 in January 2009 to $3.51 today.
1,The Ukraine Orange Revolution in 2004 was the first color revolution.
0,Cobb is one of the largest school systems (in the nation) that is debt free.
0,"Says state Rep. Sandy Pasch, her recall opponent, voted to allow public school employees to use taxpayer dollars to pick up the tab forViagra."
1,"I was fighting against those (Republican) ideas when you were practicing law and representing your contributor, Rezko, in his slum landlord business in inner city Chicago."
0,"(Barack Obama) says hes going to reduce the long-term debt and deficit by $4 trillion, doesnt say how hes going to do it."
1,Teachers are working their third consecutive year -- some longer than that -- without salary increases.
0,"We are in the sixth year of recovery, and median income is below what it was at the start of the recovery."
0,"If you printed a $1 bill for the entirety of the $14.1 trillion national debt, the resulting pile of money would weigh more than 136 aircraft carriers."
1,Says his campaign has released his past tax returns.
1,"The high-speed rail project would create 60,000-plus jobs for Floridians."
0,I've cast a couple of 99-1 votes and been the lone dissenter.
0,It is a greater crime to have an untagged alligator than to host an open house party (for kids).
1,Early census returns are showing that conservatives have been measurably less likely than liberals to return their census forms.
1,The president is advocating a drone strike program in America.
0,"When a Gallup poll asked about presidential candidate characteristics, When they get to the question on, Would you vote for a socialist, it is even less popular than voting for atheists."
0,"Says none of the government programs targeted for elimination or severe cutback in House Republican spending plans appeared on the GAOs list of government programs at high risk of waste, fraud and abuse."
1,The Muslim Brotherhood has openly stated they want to declare war on Israel.
0,"Says the federal agency in charge of Medicare and Medicaid will disburse $803 billion in benefits this year, making it larger than all but 15 of the worlds economies."
0,"Obama spent ""40 percent of the PAC money, 43 percent to be exact, on Iowa, New Hampshire, Nevada and South Carolina politicians."""
0,"If voters agree in November to approve a one-cent sales tax increase, that will give ""Hillsborough County the highest sales tax of all Florida counties."""
1,Suicide comes from federal government largesse saying you are not worth anything but you are going to get something for nothing.
1,"In the history department at the University of Texas, out of 50 registered voters, only one is a Republican."
1,"Governor Christie also remains the only Governor since World War II, among both Democrats and Republicans, who failed to have his party win control of at least one legislative body over the course of his term."
1,"Governing magazine has estimated that in the states that dont expand Medicaid, a minimum, they said of 40 percent of rural hospitals will close in those states..."
0,Says Portland has higher standards than feds on allowed police use of force.
1,McCain opposed the border fence.
